plot,old_plot,year,month,day,date,survey_date,start_time1,start_time1.1,end_time1,end_time1.1,type,duration,region,region_code,subregion,subregion_code,zone,cluster,cluster_size,survey_method,Tylercomment,quality1,quality2,quality1_date,quality2_date,prop_surveyed,Selection_Method,Sighting_code,species,group,final_nests,final_centroids,final_decision_comment,Count_Nests_found,Count_Probable_nest,Count_Pairs,Count_Male,Count_Female,Count_Unknown_sex,Incidentals.Off_Plot_Birds_Seen_Y.N,GIS_UTM_ZONE,UTM_SW_Easting,UTM_SW_Northing,UTM_NW_Easting,UTM_NW_Northing,UTM_NE_Easting,UTM_NE_Northing,UTM_SE_Easting,UTM_SE_Northing,plot_area,snow_cover,habitat,X1.Region,X2.Zone,X3.Plot,X4.Area,X5.Land,X6.Elev,X7.Hab,X8.Pgood,X9.Pfair,X10.Ppoor,X12.UniqueZone,clusterID,surveyID,plotID,camp,number
TAG-IntA,Taglu-A,2007,6,12,12-Jun-07,12-Jun-07,14:15,14:15,15:57,15:57,INTENSIVE,0.070833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"14:15.TAG-IntA.June 12, 2007",TAG-IntA.2007,TAG,2
TAG-IntA,Taglu-A,2007,6,12,12-Jun-07,12-Jun-07,14:15,14:15,15:57,15:57,INTENSIVE,0.070833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,HUGO,Shorebirds,NA,NA,,0,0,0,0,0,7,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"14:15.TAG-IntA.June 12, 2007",TAG-IntA.2007,TAG,14
TAG-IntA,Taglu-A,2007,6,12,12-Jun-07,12-Jun-07,14:15,14:15,15:57,15:57,INTENSIVE,0.070833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,0,0,0,4,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"14:15.TAG-IntA.June 12, 2007",TAG-IntA.2007,TAG,8
TAG-IntA,Taglu-A,2008,6,14,14-Jun-08,14-Jun-08,11:45,11:45,13:00,13:00,INTENSIVE,0.052083333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"11:45.TAG-IntA.June 14, 2008",TAG-IntA.2008,TAG,2
TAG-IntA,Taglu-A,2007,6,18,18-Jun-07,18-Jun-07,13:45,13:45,14:50,14:50,INTENSIVE,0.045138889,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,0,0,0,2,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"13:45.TAG-IntA.June 18, 2007",TAG-IntA.2007,TAG,4
TAG-IntA,Taglu-A,2006,6,12,12-Jun-06,12-Jun-06,13:00,13:00,14:30,14:30,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,4,0,0,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"13:00.TAG-IntA.June 12, 2006",TAG-IntA.2006,TAG,8
TAG-IntA,Taglu-A,2006,6,12,12-Jun-06,12-Jun-06,13:00,13:00,14:30,14:30,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,STSA,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"13:00.TAG-IntA.June 12, 2006",TAG-IntA.2006,TAG,2
TAG-IntA,Taglu-A,2007,6,12,12-Jun-07,12-Jun-07,14:15,14:15,15:57,15:57,INTENSIVE,0.070833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,MALL,Waterfowl,NA,NA,,0,0,1,0,0,0,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"14:15.TAG-IntA.June 12, 2007",TAG-IntA.2007,TAG,2
TAG-IntA,Taglu-A,2007,6,12,12-Jun-07,12-Jun-07,14:15,14:15,15:57,15:57,INTENSIVE,0.070833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,NOPI,Waterfowl,NA,NA,,0,0,2,0,0,0,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"14:15.TAG-IntA.June 12, 2007",TAG-IntA.2007,TAG,4
TAG-IntA,Taglu-A,2006,6,12,12-Jun-06,12-Jun-06,13:00,13:00,14:30,14:30,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"13:00.TAG-IntA.June 12, 2006",TAG-IntA.2006,TAG,2
TAG-IntA,Taglu-A,2007,6,12,12-Jun-07,12-Jun-07,14:15,14:15,15:57,15:57,INTENSIVE,0.070833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WISN,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"14:15.TAG-IntA.June 12, 2007",TAG-IntA.2007,TAG,2
TAG-IntA,Taglu-A,2006,6,12,12-Jun-06,12-Jun-06,13:00,13:00,14:30,14:30,INTENSIVE,0.0625,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,WISN,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"13:00.TAG-IntA.June 12, 2006",TAG-IntA.2006,TAG,2
TAG-IntA,Taglu-A,2007,6,18,18-Jun-07,18-Jun-07,13:45,13:45,14:50,14:50,INTENSIVE,0.045138889,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1825_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WISN,Shorebirds,NA,NA,,0,0,0,0,0,2,yes,8,501298,7695769,501298,7696169,501598,7696169,501598,7695769,0.12,NA,1,12.2,6414,67745,0.12,0.12,-5.230082035,1,0.831,0.015,0.154,12-6414,12-6414-1,"13:45.TAG-IntA.June 18, 2007",TAG-IntA.2007,TAG,4
TAG-IntB,Taglu-B,2007,6,12,12-Jun-07,12-Jun-07,13:50,13:50,15:10,15:10,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,SEOW,Owls,NA,NA,,0,0,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:50.TAG-IntB.June 12, 2007",TAG-IntB.2007,TAG,2
TAG-IntB,Taglu-B,2007,6,12,12-Jun-07,12-Jun-07,13:50,13:50,15:10,15:10,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,RNPH,Shorebirds,NA,NA,,0,1,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:50.TAG-IntB.June 12, 2007",TAG-IntB.2007,TAG,4
TAG-IntB,Taglu-B,2007,6,12,12-Jun-07,12-Jun-07,13:50,13:50,15:10,15:10,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,SACR,Cranes,NA,NA,,1,0,2,0,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:50.TAG-IntB.June 12, 2007",TAG-IntB.2007,TAG,6
TAG-IntB,Taglu-B,2006,6,12,12-Jun-06,12-Jun-06,11:05,11:05,12:45,12:45,INTENSIVE,0.069444444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,RNPH,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:05.TAG-IntB.June 12, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2014,6,23,23-Jun-14,23-Jun-14,11:40,11:40,13:05,13:05,INTENSIVE,0.059027778,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-14,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,1,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:40.TAG-IntB.June 23, 2014",TAG-IntB.2014,TAG,2
TAG-IntB,Taglu-B,2007,6,12,12-Jun-07,12-Jun-07,13:50,13:50,15:10,15:10,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,HUGO,Shorebirds,NA,NA,,0,0,1,0,0,6,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:50.TAG-IntB.June 12, 2007",TAG-IntB.2007,TAG,14
TAG-IntB,Taglu-B,2014,6,23,23-Jun-14,23-Jun-14,11:40,11:40,13:05,13:05,INTENSIVE,0.059027778,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-14,01-Oct-19,1,field selected,1,HUGO,Shorebirds,NA,NA,,0,0,0,1,1,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:40.TAG-IntB.June 23, 2014",TAG-IntB.2014,TAG,4
TAG-IntB,Taglu-B,2006,6,18,18-Jun-06,18-Jun-06,13:03,13:03,14:09,14:09,INTENSIVE,0.045833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,HUGO,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:03.TAG-IntB.June 18, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2007,6,18,18-Jun-07,18-Jun-07,12:50,12:50,13:40,13:40,INTENSIVE,0.034722222,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WISN,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"12:50.TAG-IntB.June 18, 2007",TAG-IntB.2007,TAG,2
TAG-IntB,Taglu-B,2006,6,18,18-Jun-06,18-Jun-06,13:03,13:03,14:09,14:09,INTENSIVE,0.045833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,NOPI,Waterfowl,NA,NA,,0,0,0,1,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:03.TAG-IntB.June 18, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2014,6,23,23-Jun-14,23-Jun-14,11:40,11:40,13:05,13:05,INTENSIVE,0.059027778,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-14,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,1,0,1,0,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:40.TAG-IntB.June 23, 2014",TAG-IntB.2014,TAG,4
TAG-IntB,Taglu-B,2006,6,12,12-Jun-06,12-Jun-06,11:05,11:05,12:45,12:45,INTENSIVE,0.069444444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,SACR,Cranes,NA,NA,,0,0,0,0,0,3,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:05.TAG-IntB.June 12, 2006",TAG-IntB.2006,TAG,6
TAG-IntB,Taglu-B,2014,6,23,23-Jun-14,23-Jun-14,11:40,11:40,13:05,13:05,INTENSIVE,0.059027778,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-14,01-Oct-19,1,field selected,1,SACR,Cranes,NA,NA,,0,0,0,0,0,2,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:40.TAG-IntB.June 23, 2014",TAG-IntB.2014,TAG,4
TAG-IntB,Taglu-B,2006,6,12,12-Jun-06,12-Jun-06,11:05,11:05,12:45,12:45,INTENSIVE,0.069444444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,PESA,Shorebirds,NA,NA,,0,0,1,0,3,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:05.TAG-IntB.June 12, 2006",TAG-IntB.2006,TAG,8
TAG-IntB,Taglu-B,2006,6,12,12-Jun-06,12-Jun-06,11:05,11:05,12:45,12:45,INTENSIVE,0.069444444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,STSA,Shorebirds,NA,NA,,0,0,1,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:05.TAG-IntB.June 12, 2006",TAG-IntB.2006,TAG,4
TAG-IntB,Taglu-B,2006,6,18,18-Jun-06,18-Jun-06,13:03,13:03,14:09,14:09,INTENSIVE,0.045833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,PAJA,Gull,NA,NA,,0,1,0,0,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:03.TAG-IntB.June 18, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2007,6,12,12-Jun-07,12-Jun-07,13:50,13:50,15:10,15:10,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:50.TAG-IntB.June 12, 2007",TAG-IntB.2007,TAG,2
TAG-IntB,Taglu-B,2006,6,12,12-Jun-06,12-Jun-06,11:05,11:05,12:45,12:45,INTENSIVE,0.069444444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,PAJA,Gull,NA,NA,,0,0,1,0,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:05.TAG-IntB.June 12, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2006,6,12,12-Jun-06,12-Jun-06,11:05,11:05,12:45,12:45,INTENSIVE,0.069444444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,HUGO,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:05.TAG-IntB.June 12, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2007,6,12,12-Jun-07,12-Jun-07,13:50,13:50,15:10,15:10,INTENSIVE,0.055555556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,WISN,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:50.TAG-IntB.June 12, 2007",TAG-IntB.2007,TAG,2
TAG-IntB,Taglu-B,2006,6,12,12-Jun-06,12-Jun-06,11:05,11:05,12:45,12:45,INTENSIVE,0.069444444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,NOPI,Waterfowl,NA,NA,,0,0,1,0,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"11:05.TAG-IntB.June 12, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2006,6,18,18-Jun-06,18-Jun-06,13:03,13:03,14:09,14:09,INTENSIVE,0.045833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,RNPH,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:03.TAG-IntB.June 18, 2006",TAG-IntB.2006,TAG,2
TAG-IntB,Taglu-B,2006,6,18,18-Jun-06,18-Jun-06,13:03,13:03,14:09,14:09,INTENSIVE,0.045833333,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,2,0,0,2,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:03.TAG-IntB.June 18, 2006",TAG-IntB.2006,TAG,8
TAG-IntB,Taglu-B,2008,6,14,14-Jun-08,14-Jun-08,13:30,13:30,14:30,14:30,INTENSIVE,#VALEUR!,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,0,0,0,1,yes,8,500948,7695769,500948,7696169,501248,7696169,501248,7695769,0.12,NA,1,12.2,6341,67245,0.12,0.12,-5.322742189,1,1,0,0,12-6341,12-6341-1,"13:30.TAG-IntB.June 14, 2008",TAG-IntB.2008,TAG,2
TAG-IntC,Taglu-C,2006,6,18,18-Jun-06,18-Jun-06,13:55,13:55,14:50,14:50,INTENSIVE,0.038194444,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-06,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,1,0,0,0,0,1,yes,8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,12.2,6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,12-6341,12-6341-1,"13:55.TAG-IntC.June 18, 2006",TAG-IntC.2006,TAG,4
TAG-IntC,Taglu-C,2007,6,18,18-Jun-07,18-Jun-07,16:24,16:24,17:13,17:13,INTENSIVE,0.034027778,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,0,0,0,0,1,yes,8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,12.2,6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,12-6341,12-6341-1,"16:24.TAG-IntC.June 18, 2007",TAG-IntC.2007,TAG,2
TAG-IntC,Taglu-C,2008,6,14,14-Jun-08,14-Jun-08,14:30,14:30,15:35,15:35,INTENSIVE,0.045138889,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,SAVS,Passerines,NA,NA,,0,1,1,0,0,1,yes,8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,12.2,6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,12-6341,12-6341-1,"14:30.TAG-IntC.June 14, 2008",TAG-IntC.2008,TAG,6
TAG-IntC,Taglu-C,2010,6,11,11-Jun-10,11-Jun-10,14:24,14:24,15:35,15:35,INTENSIVE,0.049305556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,NA,1,,01-Oct-19,1,field selected,1,WHIM,Shorebirds,NA,NA,,0,0,1,0,0,0,yes,8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,12.2,6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,12-6341,12-6341-1,"14:24.TAG-IntC.June 11, 2010",TAG-IntC.2010,TAG,2
TAG-IntC,Taglu-C,2007,6,18,18-Jun-07,18-Jun-07,16:24,16:24,17:13,17:13,INTENSIVE,0.034027778,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-07,01-Oct-19,1,field selected,1,GWFG,Waterfowl,NA,NA,,1,0,0,0,0,0,yes,8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,12.2,6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,12-6341,12-6341-1,"16:24.TAG-IntC.June 18, 2007",TAG-IntC.2007,TAG,2
TAG-IntC,Taglu-C,2008,6,14,14-Jun-08,14-Jun-08,14:30,14:30,15:35,15:35,INTENSIVE,0.045138889,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,1,1,01-May-08,01-Oct-19,1,field selected,1,SACR,Cranes,NA,NA,,0,0,1,0,0,0,yes,8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,12.2,6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,12-6341,12-6341-1,"14:30.TAG-IntC.June 14, 2008",TAG-IntC.2008,TAG,2
TAG-IntC,Taglu-C,2010,6,11,11-Jun-10,11-Jun-10,14:24,14:24,15:35,15:35,INTENSIVE,0.049305556,Mackenzie,12,Mackenzie Gas Project Affected Areas,12.4,1731_R12_B_Z,NA,NA,rapid,,NA,1,,01-Oct-19,1,field selected,1,GWFG,Waterfowl,NA,NA,,0,1,0,0,0,0,yes,8,500848,7696218,500848,7696618,501148,7696618,501148,7696218,0.12,NA,1,12.2,6341,66991,0.12,0.12,-5.258467027,1,0.831,0,0.169,12-6341,12-6341-1,"14:24.TAG-IntC.June 11, 2010",TAG-IntC.2010,TAG,2
